z [m],T [K],M [kg/m2/s],Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.021287109374999995,1799.4662126883827,0.4280810415090343,0.0012390297619355878,0.00015988650878494463,0.0009178558604247814,0.04798338929440616,0.0024361896854907614,0.10541955995623717,4.614559431326462e-05,6.981167650345238e-07,5.684493738388781e-07,1.991840890340998e-06,1.5224971060135034e-05,1.7109714847584252e-06,0.00037264456411261696,0.0012651666086807,0.04763562878020694,0.06525173784256556,3.314118024224872e-05,0.0002852829485852217,4.589515124281024e-06,7.114893304481824e-07,1.110113457523201e-05,1.381653918322899e-07,5.525761449216484e-05,5.1457951971196055e-06,7.47808617888461e-05,1.6496782086822158e-06,8.178053357595554e-06,8.321482008666518e-06,6.05516459114495e-05,4.0108340388182313e-07,5.764315302253427e-08,2.2076206675566617e-08,1.875262039533679e-08,2.212659825479247e-08,6.5444340369215184e-09,1.5566235435802072e-05,6.940251816929869e-09,1.2543738884832572e-07,1.1683383391746323e-08,5.946661248220914e-09,3.088837653036803e-06,1.5339747471459747e-09,8.148012396609125e-09,8.924419696618057e-08,7.833795826335295e-09,6.613706663057695e-07,6.753912569219117e-08,0.7266727853601421,0.0,6.063199051944362e-09,2.970762833263248e-08,6.361267913797783e-07,1.009541024419636e-05
0.021292968749999995,1806.939670824458,0.4280810415090343,0.0012195734481410259,0.00016561545610886062,0.0009771895623801785,0.046370893759743716,0.002569804777539462,0.10597521931738603,4.1391788439822955e-05,6.569197361687726e-07,5.820586502402791e-07,1.917737546060264e-06,1.392649280948765e-05,1.5791221786383681e-06,0.0003261482441325579,0.0010793152700866503,0.04732895798672139,0.0666933214220901,3.067159029629714e-05,0.0002540654722105237,4.22463913117365e-06,5.953435943867908e-07,9.483332165923709e-06,1.3260215632252947e-07,4.944333749282101e-05,4.50513643208944e-06,6.223940599406424e-05,1.2339811340028853e-06,5.894156235299445e-06,7.720325387139195e-06,5.367292906994841e-05,3.744053386472881e-07,5.851704259341805e-08,2.2281258325641435e-08,1.8357140340064473e-08,2.1209263809672127e-08,6.820597028064424e-09,1.5945318680590753e-05,6.54323413133846e-09,1.2850746566145268e-07,1.1732589075022492e-08,6.233712974487349e-09,3.0387894371773074e-06,1.3470948239337328e-09,7.629677362599215e-09,8.477799630795694e-08,7.959787729796859e-09,6.420581973506246e-07,6.862003700920957e-08,0.7267206311520452,0.0,4.0771307526103225e-09,1.875596260028591e-08,5.412518691345761e-07,8.378052861941234e-06
0.021298828124999995,1813.8175085162486,0.4280810415090343,0.0012001908174167667,0.0001711274465387026,0.0010362080624399935,0.04485217396173719,0.0027010740223815974,0.10648231948794987,3.71243324925657e-05,6.210615751412107e-07,5.869776400340994e-07,1.8236150532285327e-06,1.2622037575160923e-05,1.4436828255715491e-06,0.0002837626179681203,0.0009175503053047571,0.04697344018043234,0.068115255884864,2.813901682745985e-05,0.0002249442023964217,3.85446052183201e-06,4.977132897773131e-07,8.072645742140244e-06,1.2555750019902554e-07,4.3862264886743095e-05,3.902001194208184e-06,5.1414763073582735e-05,9.132241423272556e-07,4.211629205076878e-06,7.092280025519764e-06,4.727020058108349e-05,3.458522533030312e-07,5.877872745512486e-08,2.2383574659671447e-08,1.7910268782703017e-08,2.02866105956074e-08,7.087170564012476e-09,1.6318365499467096e-05,6.208793542648524e-09,1.3153392381395822e-07,1.1741803670537718e-08,6.475649523853029e-09,2.9785460836463936e-06,1.166726627477192e-09,7.073271044420763e-09,8.013155621467946e-08,8.043553433339092e-09,6.216197066533298e-07,6.932176308052375e-08,0.7267602947427549,0.0,2.6980217997622773e-09,1.1700367366914298e-08,4.566707698538298e-07,6.897218583304864e-06
0.021304687499999996,1820.147728341422,0.4280810415090343,0.0011810231568171543,0.00017640851154252077,0.0010944597796067406,0.04342390414511443,0.0028292710731788718,0.10694362141332188,3.332286656211904e-05,5.900976229496373e-07,5.833758352912798e-07,1.7137566149518914e-06,1.1340423980922724e-05,1.3080243126445433e-06,0.00024550951311681725,0.000777428547309871,0.04657463320874517,0.06951576307486826,2.5597975568323064e-05,0.00019801877011833716,3.487052299296967e-06,4.1582985590147026e-07,6.848246871833096e-06,1.1736333783692064e-07,3.859081446215186e-05,3.345195916340775e-06,4.21714283521257e-05,6.690583018831912e-07,2.9849932288487687e-06,6.453257418099063e-06,4.1372919299947496e-05,3.162388707762411e-07,5.8458385563256164e-08,2.238483475521648e-08,1.7418903111442653e-08,1.9364908547077407e-08,7.343400751558814e-09,1.6684405498712717e-05,5.930235850424548e-09,1.3450798601776747e-07,1.1711649252073774e-08,6.669444943468341e-09,2.909107551938403e-06,9.976021481451151e-10,6.4948544597487275e-09,7.537028117971267e-08,8.084968997885117e-09,6.002697355396337e-07,6.964443673491585e-08,0.7267920657537116,0.0,1.7583495173519165e-09,7.2161522070603096e-09,3.8218996652114135e-07,5.6348134323934284e-06
0.021310546874999996,1825.978034878557,0.4280810415090343,0.0011621989298122558,0.00018144774428964118,0.001151517242239536,0.042082471067852144,0.0029537539947576902,0.10736194423298925,2.99604213662211e-05,5.635607854345877e-07,5.718056607123266e-07,1.592605514390644e-06,1.0105498557502945e-05,1.1750589109698974e-06,0.00021130493870757944,0.0006566142597854274,0.046138140763312976,0.07089319650746347,2.3097363301716882e-05,0.00017334054257389688,3.1293386881055276e-06,3.4725015200862334e-07,5.790324588985259e-06,1.0836486657788874e-07,3.368522135741246e-05,2.8401779534732605e-06,3.435760300721306e-05,4.855535052390156e-07,2.0994885093427905e-06,5.8177821437928835e-06,3.599500489985679e-05,2.863316971559769e-07,5.7605266696051446e-08,2.2288703724779772e-08,1.6890139050277883e-08,1.844995010476035e-08,7.588706042262899e-09,1.7042587041875323e-05,5.701132502905812e-09,1.3742098605411238e-07,1.164352535125953e-08,6.8136951888161875e-09,2.831587173210424e-06,8.430026672133997e-10,5.9093282417730094e-09,7.05569189907159e-08,8.084886536963052e-09,5.782198526724055e-07,6.959683916782384e-08,0.7268162761727973,0.0,1.1294675525956992e-09,4.402687950941152e-09,3.1736981546594447e-07,4.570165446547976e-06
0.021316406249999996,1831.3550202029342,0.4280810415090343,0.0011438321029355687,0.0001862371344658375,0.001206988228685372,0.04082404665626483,0.003073974498393561,0.10774012256436791,2.7005382520156558e-05,5.409742330849663e-07,5.531311820621723e-07,1.4644911381807265e-06,8.935838620528958e-06,1.047174963058657e-06,0.00018098160289945639,0.0005529053822005456,0.04566949843026981,0.07224605342974702,2.0678993603857622e-05,0.0001509145405455407,2.786959562367646e-06,2.8985700433255256e-07,4.8802491773192055e-06,9.889787466798662e-08,2.918222526972116e-05,2.3894419713180078e-06,2.781445172775148e-05,3.492796736215958e-07,1.466138040367532e-06,5.198484531553325e-06,3.113666915541107e-05,2.5681584404176164e-07,5.6282928926361e-08,2.21005894499182e-08,1.6331070643733835e-08,1.7546979717985474e-08,7.822665747781346e-09,1.7392187791851357e-05,5.515382947749447e-09,1.4026454686921284e-07,1.1539528374370334e-08,6.908527743418395e-09,2.747167842205371e-06,7.048358027526233e-10,5.329890749177899e-09,6.574998341605301e-08,8.04503814219593e-09,5.556744799632328e-07,6.919552803280098e-08,0.7268332952772687,0.0,7.156423245622636e-10,2.658867640216633e-09,2.61584412446338e-07,3.681373963703942e-06
0.021322265624999996,1836.3234746721726,0.4280810415090343,0.0011260210592163487,0.0001907713639580557,0.0012605246499368772,0.03964465592942163,0.003189482935386253,0.10808096908755914,2.442329916458095e-05,5.218651234739299e-07,5.284407052615982e-07,1.3334080221025322e-06,7.844831883673463e-06,9.26215499817973e-07,0.0001543107490465954,0.00046425211265629164,0.04517407405959324,0.073572984059517,1.83767413860669e-05,0.00013070345616594727,2.4642313592910985e-06,2.4184154748850444e-07,4.100683122643381e-06,8.927046534577322e-08,2.510077489954938e-05,1.993017263343969e-06,2.2383658001353696e-05,2.492033562174792e-07,1.017048608865251e-06,4.605778364856876e-06,2.6786547880129584e-05,2.2827212055140736e-07,5.456416670706189e-08,2.1827343792805975e-08,1.574861452784876e-08,1.6660646299898307e-08,8.045005963773773e-09,1.773261994364112e-05,5.36726942091179e-09,1.430307513848181e-07,1.1402344400589873e-08,6.955430664037185e-09,2.6570605352930637e-06,5.838153657583446e-10,4.7676819747499094e-09,6.1002503841109e-08,7.967905819730409e-09,5.328273865652709e-07,6.84636638206291e-08,0.7268435239667842,0.0,4.476290871379793e-10,1.5903813247516494e-09,2.140803588462619e-07,2.9464314181988127e-06
0.021328124999999996,1840.9258359002715,0.4280810415090343,0.0011088480813559903,0.00019504757706392744,0.001311828864614573,0.03854023911015596,0.0032999292736312687,0.10838724279547825,2.217846530377615e-05,5.057771109262865e-07,4.989542245806106e-07,1.2028577687444736e-06,6.841049907933369e-06,8.134936962688123e-07,0.00013102219188011434,0.0003887684444815176,0.04465698492171308,0.074872797766896,1.6216269002817466e-05,0.00011263327699792413,2.1641897034422126e-06,2.016745562060883e-07,3.4356469389724226e-06,7.975010439534915e-08,2.1444422791741002e-05,1.6490097565877314e-06,1.7913192826308302e-05,1.7646635246218548e-07,7.011748328474261e-07,4.047720973827752e-06,2.2923967632288512e-05,2.0116459506516164e-07,5.2526112348992383e-08,2.1476931678825186e-08,1.51493635832457e-08,1.579497775064078e-08,8.255583994009374e-09,1.806343047249024e-05,5.251500653016773e-09,1.4571229734737334e-07,1.1235124288367787e-08,6.9570265354996215e-09,2.5624671599677004e-06,4.796990157375591e-10,4.231608709475859e-09,5.636112848715916e-08,7.856569686036065e-09,5.098589078968198e-07,6.742964260356929e-08,0.7268473886298469,0.0,2.766209064490775e-10,9.427302400230921e-10,1.7403071483923598e-07,2.3440947845627122e-06
0.021333984374999997,1845.2017794788421,0.4280810415090343,0.0010923793591240568,0.00019906513680669917,0.0013606573446307267,0.037506707184646194,0.003405060511208281,0.10866162297060085,2.0235233677768303e-05,4.922804593619602e-07,4.659353224788671e-07,1.0757549017445592e-06,5.928823902350493e-06,7.098362142815387e-07,0.00011082181787473423,0.0003247374916394712,0.04412303283993465,0.07614446614887875,1.4215258014148719e-05,9.659994506178607e-05,1.888694751907806e-06,1.6807258836383672e-07,2.870546597950145e-06,7.055610449472197e-08,1.8204094231073435e-05,1.354134938359679e-06,1.4261375405631663e-05,1.2410219910493263e-07,4.806588931231585e-07,3.5300360682999535e-06,1.952120115866641e-05,1.7583773863688129e-07,5.024588283761954e-08,2.1058090747961004e-08,1.453947240827283e-08,1.495337564903992e-08,8.45437220369187e-09,1.8384296997701977e-05,5.1632423434250176e-09,1.4830262931094254e-07,1.104135041698814e-08,6.916817537482739e-09,2.4645490685843663e-06,3.9154359304884065e-10,3.728330854374227e-09,5.186558155504049e-08,7.71454670817508e-09,4.86933900201766e-07,6.612564496499413e-08,0.7268453347206755,0.0,1.6901901930648392e-10,5.541229889485668e-10,1.405815582880512e-07,1.8545098547337562e-06
0.021339843749999997,1849.187946752231,0.4280810415090343,0.0010766654539736172,0.00020282537668139832,0.0014068218130673998,0.03653999049368103,0.0035047151393728104,0.10890668869630668,1.8559049529957477e-05,4.809793117780119e-07,4.306147675155134e-07,9.54390850428852e-07,5.108934835256117e-06,6.156450399926362e-07,9.340616672252806e-05,0.000270611565341006,0.043576657315829576,0.07738712311198478,1.2384039284367687e-05,8.247647679238689e-05,1.6385789430860027e-06,1.3996320020019788e-07,2.392168551825646e-06,6.185703840087797e-08,1.5360954875143106e-05,1.104203057355825e-06,1.129941566827624e-05,8.67330991598226e-08,3.27775063727045e-07,3.05626804868192e-06,1.6545593759363466e-05,1.5252150631513636e-07,4.7797013671949757e-08,2.0580001637823145e-08,1.3924574680785857e-08,1.4138627479971905e-08,8.641442038935305e-09,1.8695020047776715e-05,5.0981335935075354e-09,1.5079604296365524e-07,1.0824703838475566e-08,6.83892539509748e-09,2.3644019216873184e-06,3.1794733510488334e-10,3.262378475349786e-09,4.754845213889718e-08,7.545631108648565e-09,4.6420040179004157e-07,6.458620148776334e-08,0.7268378202540041,0.0,1.0218843757879716e-10,3.231482437349989e-10,1.1288972851547633e-07,1.4596106088846017e-06
0.021345703124999997,1852.9177983602774,0.4280810415090343,0.0010617421401270591,0.0002063313549914848,0.001450188135567461,0.035636080225849485,0.003598815350836738,0.10912490351639534,1.7117213468373646e-05,4.7151615261382153e-07,3.9413029236291047e-07,8.404457992330875e-07,4.37934173752083e-06,5.309690929461751e-07,7.847400598771908e-05,0.00022500801000816128,0.043021905687794834,0.07860006221042046,1.0726500545847301e-05,7.01200281678044e-05,1.413817880880212e-06,1.1645201979265873e-07,1.9886478330955323e-06,5.377217301380333e-08,1.2889160475275053e-05,8.945330152796501e-07,8.912690848106681e-06,6.027668315918806e-08,2.2245215765829775e-07,2.6280307753795957e-06,1.3961474917776836e-05,1.3134231568976335e-07,4.524679345416607e-08,2.0051985012099457e-08,1.330973056098872e-08,1.3352933321743507e-08,8.816948753683127e-09,1.899551260485437e-05,5.052289668317179e-09,1.5318775920898426e-07,1.0588939323033812e-08,6.727845464349598e-09,2.263037024483295e-06,2.572590312112437e-10,2.8363643187626095e-09,4.343527559076819e-08,7.3537455497760665e-09,4.417889416722869e-07,6.284685764327894e-08,0.726825309432148,0.0,6.117931627812625e-11,1.870725809584401e-10,9.015137069696786e-08,1.1433277205775997e-06
0.021351562499999997,1856.4215776162189,0.4280810415090343,0.0010476315351599175,0.00020958761703047024,0.0014906733536152548,0.034791062928131965,0.0036873577038576974,0.10931860472345878,1.587939808542666e-05,4.635737830512319e-07,3.574843732820442e-07,7.350360631398239e-07,3.73588870170475e-06,4.5557828278653724e-07,6.5735035066846e-05,0.00018670178551942734,0.042462418629867556,0.07978273158188874,9.241152643425201e-06,5.937848868336051e-05,1.2137078030269727e-06,9.679323755071816e-08,1.6494143678743652e-06,4.6375834923801526e-08,1.075833663116814e-05,7.202844972478501e-07,7.001029768354268e-06,4.168049189176453e-08,1.503141242668633e-07,2.245313339788311e-06,1.1731801674779723e-05,1.1233780826720451e-07,4.265450366646335e-08,1.9483236847267654e-08,1.2699400903436241e-08,1.2597943745073397e-08,8.981117205710793e-09,1.9285787814477695e-05,5.022292379748013e-09,1.554739674856834e-07,1.0337774021682537e-08,6.588228707965923e-09,2.1613688183028494e-06,2.0774427887829171e-10,2.4512564076110147e-09,3.95448568440499e-08,7.142809764634587e-09,4.198124154107184e-07,6.094299893138774e-08,0.7268082666040633,0.0,3.629529370686934e-11,1.0756105461293823e-10,7.1621716860358e-08,8.916454680431633e-07
0.021357421874999998,1859.7263651078283,0.4280810415090343,0.0010343434335035697,0.00021259996879866225,0.0015282413017960416,0.034001148349034706,0.003770402910938224,0.10948999668131353,1.4817952331266791e-05,4.5687526616991923e-07,3.2151963671889495e-07,6.38784577838419e-07,3.172949086183321e-06,3.8903444088922207e-07,5.491600601415322e-05,0.00015461571135132654,0.04190142882181104,0.08093472688012271,7.922249512237489e-06,5.0096307385531155e-05,1.0370367286124076e-06,8.036415360038286e-08,1.3651223586429658e-06,3.970361763465965e-08,8.935697973350908e-06,5.767081013171624e-07,5.478269395941795e-06,2.8693017559514403e-08,1.0116377961924798e-07,1.9068090486576013e-06,9.819509269564718e-06,9.547345464383182e-08,4.007048638802373e-08,1.888260882894713e-08,1.2097444195860418e-08,1.1874805731598617e-08,9.134228931339673e-09,1.9565945686867726e-05,5.005170013989037e-09,1.5765183959510932e-07,1.0074793522868293e-08,6.424699809855151e-09,2.0602078982892205e-06,1.6770704419539398e-10,2.1066788964389995e-09,3.588977988409846e-08,6.916630775528346e-09,3.9836643619111237e-07,5.8908874112679914e-08,0.7267871507252879,0.0,2.1351113094958026e-11,6.145253493412051e-11,5.6627105927146037e-08,6.925463850538614e-07
0.021363281249999998,1862.856205006763,0.4280810415090343,0.0010218767619317815,0.00021537526473080747,0.0015628972574703325,0.0332626910822433,0.0038480653388166023,0.10964114756095596,1.3908031559320515e-05,4.5118233316635466e-07,2.869099760730446e-07,5.519034718244721e-07,2.683982373655143e-06,3.307553544258416e-07,4.576463460735822e-05,0.00012780918349183758,0.04134177038622527,0.08205578262626816,6.760878046431995e-06,4.2119375182061065e-05,8.822403287438301e-07,6.664380555424682e-08,1.127567287694112e-06,3.3759467670863506e-08,7.387768570558687e-06,4.5932026936869394e-07,4.271319327727026e-06,1.9673662407647347e-08,6.783165411269897e-08,1.6102401166914708e-06,8.188568550309346e-06,8.065939986120909e-08,3.753591088999089e-08,1.8258436442396604e-08,1.1507131770575476e-08,1.1184213652570458e-08,9.276610589330393e-09,1.9836159508613543e-05,4.998369064072561e-09,1.5971951670857204e-07,9.803377190197739e-09,6.241714855634588e-09,1.9602587421890765e-06,1.3557019261820363e-10,1.8012152633259337e-09,3.247704734123961e-08,6.678816524643675e-09,3.775300651714497e-07,5.677683312730499e-08,0.7267624104464343,0.0,1.246075957532809e-11,3.489958723530108e-11,4.4570563527888163e-08,5.35879481863325e-07
0.021369140624999998,1865.8322841135837,0.4280810415090343,0.0010102210854380914,0.00021792121100339262,0.0015946820403704921,0.032572206587222007,0.003920502700339838,0.10977398888291344,1.3127590603397492e-05,4.462927097421665e-07,2.5416460417303514e-07,4.742799692406213e-07,2.261993567364336e-06,2.8006976553738876e-07,3.805170730755373e-05,0.00010546605200764939,0.04078589665685181,0.08314576239626705,5.7459584286774e-06,3.529889604625702e-05,7.475373952959147e-07,5.519533829550028e-08,9.295947028223989e-07,2.852288937818273e-08,6.081705817682492e-06,3.640139789278699e-07,3.318930536018728e-06,1.3439797544146929e-08,4.531659707293274e-08,1.3526580250071173e-06,6.8047676788114494e-06,6.776635632889295e-08,3.508308527821387e-08,1.761841375510332e-08,1.0931176850258618e-08,1.0526462702017617e-08,9.408623777657097e-09,2.009666254957692e-05,4.999720117114348e-09,1.6167607321529073e-07,9.526643023092206e-09,6.043458279957787e-09,1.8621212542140013e-06,1.099216374080277e-10,1.5326948639306464e-09,2.9308797946296956e-08,6.432712826701572e-09,3.5736682742009717e-07,5.4576778650779346e-08,0.7267344799124124,0.0,7.216220492100744e-12,1.970229024123022e-11,3.4932371104400226e-08,4.131823229911744e-07
0.021374999999999998,1868.6731462559337,0.4280810415090343,0.0009993581034110836,0.00022024618532561318,0.0016236659231515546,0.03192638223169746,0.003987906303626778,0.1098903173007964,1.2457272827765167e-05,4.42036752078947e-07,2.236419980536271e-07,4.055596708771237e-07,1.899896464243925e-06,2.3626257893011744e-07,3.157178244502652e-05,8.688221836575766e-05,0.04023590396558814,0.08420464823537965,4.8651208225391066e-06,2.9494266609730965e-05,6.310433795193579e-07,4.565161002326703e-08,7.650044348590788e-07,2.3955756474812784e-08,4.986258041187531e-06,2.8711803240781645e-07,2.5703222290826673e-06,9.146762445100168e-09,3.015351203240828e-08,1.1307069948481968e-06,5.636247690724915e-06,5.6639770962402854e-08,3.273615559423536e-08,1.6969511103405907e-08,1.0371773288866082e-08,9.901502600730677e-09,9.530656168313517e-09,2.0347735507619758e-05,5.00740016363418e-09,1.6352146165886318e-07,9.247411009737784e-09,5.833776316141801e-09,1.7662952273307222e-06,8.953358560761336e-11,1.298450502458332e-09,2.6383056039543588e-08,6.181362139717337e-09,3.3792592637744296e-07,5.2335817066595865e-08,0.7267037753098412,0.0,4.143507902560222e-12,1.1046211090671857e-11,2.7267006361172748e-08,3.174809184536747e-07
